cty code,cty,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
3101,AR: Newton County,0,0.93,79.03,5.47,0,0,0,10.04,1.5,12.71,0.53,1.73,0,0,0,0,18.36,0,0,0,0.01,7.54,0,34.81,48.45,0,0,0,0,0
3103,AR: Ouachita County,0,14.23,26.01,0,0,0,0,0,17.05,15.08,0,23.27,0,0,0,0,27.53,0,0,0,0,0.71,0,0,22.86,0,0,0,0,0
3105,AR: Perry County,0,19.11,78.27,3.3,0,0,0,1.22,6.6,18,0,4.25,0,0,0,0,28.42,0,0,0,0,4.22,0,9.2,46.26,0,0,0,0,0
3107,AR: Phillips County,0,48.39,31.17,2.64,0,0,0,0.33,11.72,18.52,0,16.1,0,0,0,0,23.52,0,0,0,0.17,5.76,0,0,38.14,0,0,0,0,0
3109,AR: Pike County,0.01,21.04,28.99,1.12,0,0,0,4.85,25.87,20.68,0,17.29,0,0,0,0.01,37.14,0,0,0,0.01,4.35,0.27,1.42,43.66,0,0,0,0,0
3111,AR: Poinsett County,0,23.83,56.66,5.3,0,0,0,2.37,9.51,7.54,0,11.85,0,0,0,0,28.69,0,0,0,1.18,16,0.2,9.84,45.73,0,0,0,0,0
3113,AR: Polk County,0,12.76,52.21,1.77,0,0,0,7.52,23.72,16.54,0,14.59,0,0,0,0,30.8,0,0,0,0,5.43,0,6.33,48.12,0,0,0.02,0,0
3115,AR: Pope County,0,4.45,75.74,4.85,0,0,0,4.62,3.03,18.96,0,3.03,0,0,0,0,30.05,0,0,0,0.04,14.37,0,26.99,48.34,0,0,0,0,0
3117,AR: Prairie County,0,40.61,49.42,3.03,0,0,0,1.38,11.91,13.78,0,10.9,0,0,0,0,30.11,0,0,0,0.43,5.14,0,2.21,37.76,0,0,0,0,0
3119,AR: Pulaski County,0,33.6,53.17,2.76,0,0,0,0.7,10.58,18.79,0,10.02,0,0,0,0,36.43,0,0,0,0.29,4.5,0,2.96,41.33,0,0,0,0,0
3121,AR: Randolph County,0,3,71.84,6.03,0,0,0,5.1,4.06,4.62,0,6.22,0,0,0,0,27.08,0,0,0,1.71,14.06,0,23.95,39.93,0,0,0,0,0
3123,AR: St. Francis County,0,43.06,45.55,4.75,0,0,0,1.28,13.45,13.66,0,12.82,0,0,0,0,27.98,0,0,0,0.5,11.24,0.04,3.21,43.13,0,0,0,0,0
3125,AR: Saline County,0,31.05,48.75,2.58,0,0,0,0.83,11.05,22.06,0.02,9.95,0,0,0,0,39.71,0,0,0,0.05,4.87,0,3.54,44.22,0,0,0,0,0
3127,AR: Scott County,0,8.66,88.05,2.78,0,0,0,4.98,12.57,14.57,0,3.93,0.01,0,0,0,23.51,0,0,0,0,2.91,0,13.48,43.56,0,0,0,0,0
3129,AR: Searcy County,0,3.12,88.07,4.9,0,0.01,0,7.09,2.86,8.46,0.02,1.94,0.01,0,0,0,14.97,0,0,0,0.71,5.08,0,28.12,53.42,0,0,0,0,0
3131,AR: Sebastian County,0,2.73,85.69,2.88,0,0,0,6.91,7.96,12.58,0,1.8,0,0,0,0,20.65,0,0,0,0,4.03,0,17.92,36.57,0,0,0,0,0
3133,AR: Sevier County,0.04,12.99,28.71,0.04,0,0.03,0,8.31,27.24,12.82,0,14.17,0,0,0,0,29.89,0,0,0.03,0.04,4.62,0.27,0.24,39.13,0.17,0,0,0,0
3135,AR: Sharp County,0,3.79,71.33,7.11,0,0,0,7.47,5.85,6.3,0,6.97,0,0,0,0,26.67,0,0,0,0.79,15.97,0,20.15,48.61,0,0,0,0,0
3137,AR: Stone County,0,5.87,81.8,6.69,0,0,0,7.17,5.56,8.64,0,4.62,0,0,0,0,21.05,0,0,0,0.82,10.3,0,19.07,52.68,0,0,0,0,0
3139,AR: Union County,0,7.56,24.64,0,0,0,0,0,6.79,13.33,0,28.16,0.26,0,0,0,26.01,0,0,0,0,0.21,0,0,15.59,0,1.63,0,0,0
3141,AR: Van Buren County,0,7.9,77.17,5.83,0,0,0,5.33,4.91,15.06,0,4.53,0,0,0,0,28.85,0,0,0,0.59,15.97,0,25.58,50.54,0,0,0,0,0
3143,AR: Washington County,0,0,65.21,4.83,0,0,0,12.59,1.15,9.02,0.17,0.83,0.03,0,0,0,17.72,0,0,0,0.05,6.46,0,31.11,29.98,0,0,0,0,0
3145,AR: White County,0,24.76,62.61,4.89,0,0,0,3.15,10,10.05,0,10.56,0,0,0,0,32.66,0,0,0,0.75,9.5,0,8.81,42.56,0,0,0,0,0
3147,AR: Woodruff County,0,32.37,58.87,4.05,0,0,0,2.41,11.32,7.96,0,12.58,0,0,0,0,29.72,0,0,0,0.85,9.51,0,6.89,40.54,0,0,0,0,0
3149,AR: Yell County,0,10.77,84.06,3.6,0,0.01,0,2.43,5.82,18.87,0.02,3.32,0.01,0,0,0,26.7,0,0,0,0,4.7,0.01,13.69,46.53,0,0.05,0,0,0
4001,CA: Alameda County,12.99,0,0,0,3.47,6.02,2.48,1.15,2.51,18.49,10.23,2,14.27,1.81,11.53,0,0,0,0.33,8.88,0.46,19.84,4.09,0.36,0,0,0,0,15.15,12.49
4003,CA: Alpine County,34.43,2.73,0.82,0,9.77,17.84,5.61,2.99,5.38,37.42,43.62,30.59,24.18,8.6,31.1,0,0,0,0.07,7.98,1.99,7.12,1.35,6.14,0.42,0.01,0,1.64,14.73,9.77
4005,CA: Amador County,34.13,0.14,0.29,0,11.19,9.86,3.58,1.58,1.85,30.25,25.03,18.4,30.69,19.96,18.58,0,0,0,3.19,18.46,1.43,8.62,7.42,7.65,0.22,0,0,0.04,29.03,11.71
4007,CA: Butte County,24.33,0,0.08,0,16.69,4.31,7.61,8.57,2.64,42.8,6,16.49,38.88,32.91,30.83,0,0,0,4.98,19.61,0.84,9.73,14.75,7.74,0.23,0,0,6.39,29.64,8.74
4009,CA: Calaveras County,38.44,0.01,0.08,0,11.54,10.75,2.48,1.19,1.89,38.17,26.06,21.15,33.64,19.02,19.95,0,0,0,2.8,18.48,2.96,8.73,8.4,7.82,0.16,0,0,0.03,30.19,12.6
4011,CA: Colusa County,4.99,0.01,0,0,9.27,3.32,5.3,4.05,0.54,35.82,1.27,9.38,10.07,19.97,23.24,0,0,0,9.78,5.48,1.85,27.72,2.27,0.24,0,0,0,4.16,17.84,12.18
4013,CA: Contra Costa County,10.76,0,0,0,3.87,5.46,2.61,0.87,1.72,23.94,7.03,2.06,12.2,1.22,12.36,0,0,0,1.33,7.2,0.61,27.44,3.03,0,0,0,0,0,14.88,13.27
4015,CA: Del Norte County,18.08,1.01,1.06,8.62,25.51,14.43,19.11,15.74,6.11,22.47,5.89,6.71,36.74,44.3,18.57,0.1,0,0,0.44,14.86,0.28,0.04,7.27,13.63,8.2,3.04,0.19,20.42,15.91,1.44
4017,CA: El Dorado County,41.14,0.38,0.44,0.16,13.66,11.19,5.36,3.14,2.94,31.73,29.79,25.31,35.12,23.98,24.41,0,0,0,3.33,19.6,1.17,7.16,7.94,10.56,0.14,0,0,0.17,31.68,10.14
4019,CA: Fresno County,18.02,2.13,0.9,0,2.84,5.84,0.35,0.2,0.71,23.85,31.63,9.19,10.68,3.32,26.51,1.68,0,0,1.14,9.91,8.23,12.11,5.23,1.87,0.12,0,0,0.19,15.14,8.62
4021,CA: Glenn County,5.99,0.14,0.01,0.02,10.17,3.19,6.26,5.27,0.89,35.75,2.02,10.8,13.11,26.61,29.69,0,0,0,10.27,8.41,1.95,19.17,2.8,0.62,0.06,0,0,5.84,19.18,9.28
4023,CA: Humboldt County,21.52,0.19,0.05,2.74,21.63,12.11,15.17,14.73,5.05,28.27,5.29,7.51,31.04,41.68,32.06,0.01,0,0,1.85,13.01,0.17,1.59,4.83,8.03,3.71,1.82,0.03,13.52,23.57,3.26
4025,CA: Imperial County,0.13,1.61,0,0,0,0,0,0,0,0,0.11,0,0,0,2.15,0.57,0,0,0,0,0.39,4.15,0,0,0,0,0,0,0,0
4027,CA: Inyo County,3.23,4.2,0.06,0,0.04,0.09,0.06,0.02,0.02,4.11,10.38,2.32,0.6,0.12,8.83,1.14,0,0,0.08,2.79,1.58,11.7,0.76,0.53,0.01,0.02,0,0.06,0.89,2.11
4029,CA: Kern County,5.89,2.51,0,0,0.68,0.64,0,0.04,0.01,5.39,15.98,2.02,0.76,0.44,15.68,1.06,0.01,0,0.54,2.28,5.47,13.24,1.59,0.75,0,0,0,0.02,3.17,4.13
4031,CA: Kings County,2.94,0,0,0,1.07,0.85,0,0,0.01,10.79,6.68,0.52,0.91,1.28,8.65,0,0,0,1.52,1.38,4.96,7.95,1.78,0.06,0,0,0,0.01,6.26,1.92
4033,CA: Lake County,17,0.03,0.01,0.03,12.95,10.09,11.57,12.93,6.02,35.52,7.18,20.96,31.26,42.64,34.1,0.21,0,0,6.21,8.75,3.2,26.91,8.58,3.12,0.04,0,0,15.59,37.68,12.76
4035,CA: Lassen County,17.84,0.02,0.55,0,8.86,5.1,5.71,8.85,4.68,17.12,4.63,13.97,11.61,8.4,21.88,0,0,0.01,0.94,8.01,0.52,0.87,5.35,4.52,0.82,0.21,0,1.31,10.11,1.51
4037,CA: Los Angeles County,12.02,3.68,0,0,0,0.56,0.01,0,0,2.09,20.14,1.94,0.03,0.08,35.27,7.81,0,0,0.15,2.9,9.03,23.68,3.99,0.95,0,0,0,0,2.46,12.21
4039,CA: Madera County,30.75,1.31,0.58,0,5.04,8.89,0.57,0.61,1.52,32.94,34.75,13.04,17.54,7.51,31.69,1.19,0,0,1.29,13.37,7.56,7.68,7.95,3.12,0.34,0,0,0.18,21.78,10.54
4041,CA: Marin County,10.82,0,0,0,6.36,8.32,7.08,2.14,4.67,34.59,9.42,4.85,13.52,6.56,26.25,0,0,0,1.92,12.63,0.86,37.27,5.56,0,0,0,0,0.94,25.05,13.14
4043,CA: Mariposa County,36.31,0.33,0.9,0,9.59,14.08,0.72,0.25,2.09,43.97,44.08,19.26,28.93,10.29,35.55,0.84,0,0,1.36,18.47,9.39,9.74,6.74,5.94,0.06,0,0,0.02,30.64,13.66
4045,CA: Mendocino County,20.42,0,0.02,0.11,16.5,11.7,13.08,12.45,6.32,37.57,6.9,13.27,31.59,37.66,40.16,0,0,0,4.98,10.64,1.73,13.1,7.19,4.59,0.59,0.02,0,13.54,35.21,8.75
4047,CA: Merced County,11.9,0,0,0,1.54,2.21,0.32,0.12,1.25,19.93,6.21,1.85,7.47,6.59,7.25,0,0,0,1.92,3.06,1.62,7.59,2.65,0.22,0,0,0,0.14,11.03,5.88
4049,CA: Modoc County,6.86,0,0.44,0,4.2,3.62,1.87,6.33,5.12,9.43,2.69,4.15,5.58,4.77,23.76,0.04,0,0.07,0.15,7.82,0.9,0.62,6.09,3.79,1.52,0.45,0,1.5,4.28,0.15
4051,CA: Mono County,14.86,4.45,0.35,0.01,3.7,6.3,1.5,0.72,1.42,27.69,39.64,18.8,9.26,2.23,19.6,0.2,0,0,0.2,6.83,2.96,12.71,1.17,3.05,0.17,0,0,1.18,6.45,6.42
4053,CA: Monterey County,16.44,0.79,0.01,0,3.38,3.88,0.54,1.36,1.38,16.76,14.52,1.16,5.19,4.21,17.42,0,0,0.01,0.63,2.93,5.1,15.23,4.51,0.61,0,0,0.06,0,15.9,7.19
4055,CA: Napa County,9.49,0,0,0,6.74,7.56,7.27,6.07,4.21,29.56,5.24,13.69,18.78,20.28,20.38,0.05,0,0,5.68,5.17,3.12,43.69,6.56,0.43,0,0,0,8.22,27.92,16.44
4057,CA: Nevada County,43.36,0.51,0.4,0.29,17.13,8.27,7.74,6.67,3.19,41.81,14.81,28.19,37.94,32.75,24.93,0,0,0,3.02,21.14,0.22,5.91,11.4,11.32,0.58,0.07,0,1.18,33.78,7.58
4059,CA: Orange County,3.82,1.99,0,0,0,0.45,0,0,0,0.06,17.96,1.55,0,0,25.6,14.73,0,0,0,2.23,5.38,26.61,1.92,1.28,0,0,0,0,0,12.06
4061,CA: Placer County,44.67,0.45,0.63,0.15,13.28,9.25,7.22,5.04,2.69,36.74,19.41,26.36,35.03,25.15,23.76,0,0,0,2.47,18.42,0.59,6.69,8.96,10.56,0.83,0.02,0,0.78,30.43,10.22
4063,CA: Plumas County,30.47,0.08,0.23,0,17.7,7.86,11.38,13.42,4.97,31.58,7.74,25.74,24.85,22.2,27.64,0,0,0,1.51,9.83,0.25,2.41,5.57,6.03,0.37,0.14,0,2.9,22.84,5.15
4065,CA: Riverside County,2.53,3.75,0.06,0,0,0.02,0,0,0,0.04,4.86,0.4,0,0,8.85,4.84,0,0,0,1.06,3.44,13.76,0.97,0.49,0,0,0,0,0.03,3.28
4067,CA: Sacramento County,11.06,0,0,0,5.11,4.22,2.3,0.57,0.69,26.03,3.1,4.39,13.79,3.91,9.32,0,0,0,2.55,5.64,0.86,18.06,2.8,0.6,0,0,0,0.11,15.81,14.16
4069,CA: San Benito County,17.72,0.01,0.11,0,3.47,3.54,0.25,1.52,0.87,22.83,11.99,2.18,7.88,5.79,16.7,0,0,0,0.44,4.84,6.13,12.57,4.38,1.12,0,0,0.39,0,16.93,8.97
4071,CA: San Bernardino County,2.54,3.41,0.07,0,0,0.02,0,0,0,0.07,4.32,0.18,0,0,7.18,3.26,0,0,0,0.66,2.6,9.47,0.51,0.28,0,0,0,0,0.1,1.84
4073,CA: San Diego County,3.6,4.24,0,0,0,0.01,0,0,0,0,11.28,1.11,0,0,19.67,12.67,0,0,0,3.09,6.06,29.86,2.5,1.66,0,0,0,0,0,9.4
4075,CA: San Francisco County,11.79,0,0,0,4.73,8.15,6.04,1.23,4.47,30.73,12.96,2.83,13.03,2.49,20.15,0,0,0,0.96,12.61,0.72,34.55,6.01,0,0,0,0,0,21.41,14.2
4077,CA: San Joaquin County,11,0,0,0,2.45,4.22,0.93,0.18,0.72,22.67,4.61,2.36,12.1,1.97,7.11,0,0,0,1.92,3.66,0.77,15.06,2.61,0.19,0,0,0,0,12.91,10.87
4079,CA: San Luis Obispo County,9.36,2.69,0,0,2.1,2.04,0.12,0.09,0,9.3,19.69,0.39,0.72,2.52,24.52,0.18,0,0,0.72,1.57,7.15,16.71,4.39,0.88,0,0,0,0,12.84,6.37
4081,CA: San Mateo County,15.53,0,0,0,4.33,8.54,4.24,1.26,3.73,23.19,14.29,1.44,14.46,0.99,15.42,0,0,0,0.17,9.61,0.57,30.02,4.5,0.59,0,0,0,0,16.29,12.43
4083,CA: Santa Barbara County,13.07,4.52,0,0,2.28,2.57,0.01,0,0,8.12,32.59,1.76,0.12,1.53,38.91,2.14,0,0,0.32,2.18,10.76,25.32,6.14,1.77,0,0,0,0,11.3,11.39
4085,CA: Santa Clara County,19.44,0.16,0,0,4.1,6.8,2.35,2.02,2.67,25.81,13.94,4.56,15.16,6,15.02,0,0,0.02,0.47,8.25,2.5,16.15,6.56,0.89,0,0,0,0,20.74,12.98
4087,CA: Santa Cruz County,19.85,0.25,0,0,3.42,7.38,3.27,1.71,3.37,25.22,15.94,2.66,11.57,2.98,12.44,0,0,0.08,0.48,5.36,1.35,18.62,6.1,0.23,0,0,0,0,19,10.98
4089,CA: Shasta County,11.92,0.05,0.24,0.26,13.43,6.3,7.69,12.21,2.99,31.79,3.82,9.67,20.31,37.53,38.5,0,0,0,6.52,10.67,0.17,3.26,5.63,3.77,0.91,0.11,0.03,12.96,23.42,4.4
4091,CA: Sierra County,39.28,0.57,0.29,1.26,17.81,9.17,8.81,10.73,4.97,35.57,15.41,29.38,27.79,22.84,23.36,0,0,0,2.08,11.94,0.06,2.96,6.72,7.96,0.4,0.22,0,1.05,24.31,6.5
4093,CA: Siskiyou County,13.15,1.33,0.55,0.84,11.53,7.26,7.04,9.71,4.36,19.59,5.15,5,14.94,27.65,28.23,0.38,0,0,0.5,7.26,0.5,0.6,3.77,5.17,4.08,2.46,0.41,10.01,17.92,2.68
4095,CA: Solano County,8.59,0,0,0,6.69,5.02,3.65,1.94,1.25,34.12,3.77,5.45,10.82,7.79,14.9,0,0,0,5.54,4.77,2.06,39.41,3.14,0,0,0,0,1.57,18.37,16.47
4097,CA: Sonoma County,11.03,0,0,0,7.96,9.25,9.47,6.46,6.19,33.03,6.15,12.82,21.86,22.96,27.21,0,0,0,5.25,7.5,2.51,33.04,7.75,0.57,0,0,0,11.23,33.18,13.09
4099,CA: Stanislaus County,11.57,0,0,0,2.2,3.29,0.98,0.36,0.88,25.64,5.79,3.53,9.74,5.67,7.42,0,0,0,2.21,3.58,1.17,11.81,2.94,0.4,0,0,0,0,12.85,8.05
4101,CA: Sutter County,5.48,0,0,0,7.21,3.39,4.75,1.33,0.75,25.96,1.4,5.44,10.82,5.55,15.87,0,0,0,4.48,5.9,1.22,21,2,0.47,0,0,0,1.77,15.1,15.94
4103,CA: Tehama County,15.08,0.28,0.16,0.01,12.72,4.33,6.99,7.26,1.91,36.57,4.35,11.05,22.36,29.18,35.36,0,0,0,7.65,12.25,0.73,8.83,6.59,4.39,0.5,0.01,0,6.58,21.85,6.18
4105,CA: Trinity County,22.24,0.76,0.3,1.23,20.04,11.88,13.52,17.03,5.34,34.1,8.13,12.6,30.5,51.31,41.8,0.06,0,0,3.37,10.87,0.85,3.96,5.5,5.78,2.75,0.79,0.09,16.5,32.89,5.92
4107,CA: Tulare County,14.32,4.04,1.31,0,2.01,4.82,0.12,0.2,0.13,20.08,37.07,8.74,7.77,1.33,36.29,2.87,0.01,0,0.73,12.2,10.83,20.41,4.67,1.65,0.08,0.01,0,0.08,13.85,10.84
4109,CA: Tuolumne County,47.4,1.38,0.88,0,11.99,17.66,2.78,1.44,4,42.35,55.21,29.42,37.56,15.74,39.23,0.59,0,0,1.29,20.9,8.49,10.9,7.6,9.9,0.26,0,0,0.33,32.94,14.33
4111,CA: Ventura County,21.01,5.96,0,0,0.87,2.03,0.26,0.06,0,6.24,31.24,3.33,0.33,1.04,53,6.3,0.04,0,0.44,3.68,15.13,29.02,8.84,1.11,0,0,0,0,9.29,14.44
4113,CA: Yolo County,6.45,0,0,0,8.87,3.65,3.84,2.58,0.31,37.02,1.36,7.17,8.95,12.33,16.21,0,0,0,8.49,3.55,2.26,37.42,1.94,0.01,0,0,0,2.18,16.94,16.36
4115,CA: Yuba County,21.65,0,0,0,14.11,3.59,5.8,4.41,1.35,38.08,3.45,14.34,31.83,25.5,19.72,0,0,0,4.05,19.48,0.01,10.77,11.41,6.8,0,0,0,2.53,28.4,9.67
5001,CO: Adams County,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0.03,0.07,1.48,0,3.41,0.48,0,0
5003,CO: Alamosa County,0.07,0.54,0.05,0,0.04,0,0,0,0,0,0.43,2.22,1.77,0,0.05,2.1,8.72,1.55,0.01,0.02,1.62,3.07,0.79,0,0.42,0.05,0.16,0.01,0.11,0.05
5005,CO: Arapahoe County,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,3.36,0.02,0,0,0,0,0,0,0.24,1.4,0,2.84,0.3,0,0
5007,CO: Archuleta County,1.5,7.83,0.85,0,0.18,0,0,0,0,0,9.16,8.83,4.04,0.13,1.47,15.55,6.49,1.31,0.18,0.97,16.74,18.44,4.77,0.1,2.93,0.04,0.76,0.95,1.19,0.88
5009,CO: Baca County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0.55,0,0,0,0,0,0
5011,CO: Bent County,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1.53,0,0,0,0,0,0,0.38,0,0,0,0,0,0
5013,CO: Boulder County,0.77,1.69,0.05,0.29,0.1,0.11,0.07,0,0.37,0.05,1.83,0.62,0.77,0.05,0.01,2.48,0.53,0,0,0.04,0.48,1.83,4.09,0.37,1.2,0,5.43,0.5,0.36,0.02
5014,CO: Broomfield County,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0.09,0,0,0,0,0,0.82,0,1.39,0,3.82,0,0,0
5015,CO: Chaffee County,1.82,1.37,0,0.13,0.09,0,0,0,0,0,7.81,3,1.07,0,0.02,1.57,2.32,0,0,0.01,1.45,4.63,4.25,0.31,0.45,0,0.52,1.13,2.16,0.05
5017,CO: Cheyenne County,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.18,0.1,0.14,0,0.17,0,0
5019,CO: Clear Creek County,2.39,2.25,0.12,1.48,0.36,0,0,0,0.2,0.2,5.71,3.46,2.83,0.08,0,3.36,1.24,0,0,0.52,1.74,3.78,7.85,1.74,1.19,0.04,2.46,1.64,2.19,0.23
5021,CO: Conejos County,0.49,2.67,0.47,0,0,0,0,0,0,0.01,3.23,4.75,1.49,0.06,0.17,3.58,10.99,1.92,0.21,0.62,5.76,8.43,5.2,0.39,0.82,0.32,0.77,0.14,1.27,0.29
5023,CO: Costilla County,0.03,1.07,1.06,0,0.12,0,0,0,0,0,0.78,3.89,3.19,0.25,0,3.49,13.7,2.53,0.2,0.16,4.81,4.19,2.83,0.06,1.82,0.72,0.32,0.09,1.36,0.04
5025,CO: Crowley County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,CO: Custer County,0.12,0.28,0,0,0,0,0,0,0,0,1.68,2.68,1.56,0,0,2.88,7.36,1.11,0.01,0,2.09,2.4,3.07,0.51,0.55,0.21,0.87,0.05,0.65,0.03
5029,CO: Delta County,2.35,7.28,0.12,1.28,0.44,0.02,0,0,0,0,16.46,5.97,3.34,0.05,1.68,14.44,0.01,0,0.01,0.88,8.99,6.69,6.92,2.81,3.21,0,1.03,0.03,0.74,0.45
5031,CO: Denver County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0.04,0,0,0,0,0,0,0.12,1.51,0,2.81,0,0,0
5033,CO: Dolores County,2.16,8.03,0.43,0,0.07,0,0,0,0,0,11.47,14.04,6.97,0.26,1.97,15.03,1.46,0,0.4,1.7,11.42,11.17,5.3,1.93,5.27,0,1.81,0.01,1.07,2.09
5035,CO: Douglas County,0,0,0,0.1,0,0,0.01,0,0,0,0.05,0.04,0.04,0,0,5.85,1.15,0,0,0,0,0,0.21,0.39,0.91,0,2,0,0,0
5037,CO: Eagle County,3.57,2.27,0.01,3.28,1.02,0.03,0,0,0.01,0.06,13.01,7.46,3.71,0.11,0.45,7.22,0,0,0.06,1.1,4.51,6.17,12.68,2.69,3.94,0,1.78,0.91,2.47,0.45
5039,CO: Elbert County,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,2.29,0.54,0,0,0,0,0,0,0.16,0.84,0,1.68,0.08,0,0
5041,CO: El Paso County,0,0.1,0,0.01,0,0,0,0,0,0,0.07,0.11,0.09,0,0,1.16,1.84,0,0,0,0.01,0.1,0.12,0.02,0.08,0,0.58,0.08,0.02,0
5043,CO: Fremont County,0.35,0.39,0,0,0,0,0,0,0,0,1.52,0.91,0.48,0.03,0,1.72,3.5,0.2,0,0,0.55,1.38,0.78,0.03,0.23,0,0.47,0.2,0.17,0
5045,CO: Garfield County,3.08,5.97,0.12,1.84,0.72,0.13,0,0,0.06,0.04,15.09,4.59,2.69,0.06,1.04,14.02,0,0,0.03,0.47,8.42,4.69,9.93,4.3,3.14,0.02,0.92,0.41,1.51,0.64
5047,CO: Gilpin County,1.22,1.59,0,0.67,0.19,0.1,0,0,0.26,0.33,2.74,1.33,1.59,0,0,2.75,1.25,0,0,0.04,1.1,2.74,6.18,1.13,0.99,0,3.6,0.75,0.75,0.04
5049,CO: Grand County,2.3,1.92,0.01,2.67,1.15,0.82,0,0,0.11,0.2,7.89,3.7,1.84,0.17,0.02,4.41,0.04,0,0.01,0.29,5.22,4.59,12.3,3.7,3.04,0.01,1.17,0.98,2.26,0.13
5051,CO: Gunnison County,4.38,6.31,0.03,1.1,0.65,0,0,0,0,0.08,20.54,11.67,4.97,0.09,1.25,9.74,0.8,0,0.05,0.35,8.02,8.62,10.01,2.22,4.01,0,1.48,0.71,2.33,0.58
5053,CO: Hinsdale County,2.37,11.54,0.01,0.02,0.03,0,0,0,0,0,16.18,13.76,2.62,0,1.09,9.07,3.14,0.18,0.29,0.33,12.63,14.79,12.25,1.58,3.34,0.33,1.84,1.41,3.15,0.75
5055,CO: Huerfano County,0.03,0.08,0.02,0,0,0,0,0,0,0,0.36,1.17,0.77,0.01,0,2.57,6.96,0.92,0.01,0.01,0.77,1,1.09,0.09,0.1,0.11,0.13,0.01,0.21,0.02
5057,CO: Jackson County,3.18,3.23,0,3.63,2.16,3.74,0.43,0.01,0.99,1.15,7.56,1.88,0.69,0.53,0.43,5.76,0.01,0,0.01,0.27,5.75,3.6,12.94,3.9,3.1,0.09,1.13,0.45,2.23,0.35
5059,CO: Jefferson County,0.08,0.67,0,0.05,0,0,0,0,0.01,0,0.38,0.04,0.34,0,0,7.07,1.16,0,0,0,0.03,0.3,0.96,0.1,0.48,0,3.67,0,0.01,0
5061,CO: Kiowa County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.05,0.02,0,0,0,0,0
5063,CO: Kit Carson County,0,0,0,1.14,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.58,0.69,0.76,1.75,0,0
5065,CO: Lake County,2.67,3.59,0,1.83,0.49,0,0,0,0,0.03,14.16,7.48,3.96,0,0.04,2.99,0.42,0,0,0.41,3.19,6.83,8.43,1.25,1.84,0.05,1.09,1.65,6.2,0.68
5067,CO: La Plata County,2.43,11.71,0,0,0,0,0,0,0,0,12.63,7.99,2.96,0.02,1.39,15.67,3.48,0.22,0.04,0.98,21.6,20.75,5.4,0.18,2.23,0.03,1.13,0.8,0.92,0.23
5069,CO: Larimer County,1.06,1.94,0.01,1.12,0.72,1.8,0.18,0,0.62,0.53,2.75,0.65,0.48,0.27,0.01,1.04,0.09,0,0,0.1,2.04,1.9,9.31,0.65,2.05,0,4.2,0.6,0.88,0.13
5071,CO: Las Animas County,0,0.02,0.21,0,0,0,0,0,0,0,0.05,0.42,0.39,0.01,0,0.99,4.88,0.3,0.02,0,0.19,0.32,0.3,0.09,0.07,0.04,0.06,0,0.05,0
5073,CO: Lincoln County,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.13,0.42,0,0,0,0,0,0,0,0.21,0,0.53,0.38,0,0
5075,CO: Logan County,0,0,0,1.14,0,0,0,0,0.11,0,0,0,0,0,0,1.66,0,0,0,0,0,0,1.56,0,0.39,1.17,0.57,6.36,0,0
5077,CO: Mesa County,1.44,4.51,0.1,0.54,0.14,0.03,0.01,0.02,0.01,0.01,12.17,5.12,3,0.1,0.96,12.21,0,0,0.04,0.75,6.11,4.96,6.11,2.58,3,0.01,1.69,0.07,0.56,0.4
5079,CO: Mineral County,2.59,10.68,0.42,0.02,0,0,0,0,0,0,15.75,13.22,3.84,0.08,1.05,10.64,6.92,0.64,0.33,1.2,14.94,18.1,10.37,0.96,2.39,0.11,1.29,0.59,2.82,1.02
5081,CO: Moffat County,1.51,1.51,0.02,1.33,0.6,2.09,0.05,0,0.69,0.2,4.36,0.62,0.12,0.04,0.23,8.08,0,0,0.01,0.06,3.76,1.53,5.68,1.77,2.02,0.07,0.22,0,0.24,0.14
5083,CO: Montezuma County,1.23,7.72,0.03,0,0,0,0,0,0,0,8.08,7.3,7.31,0.02,1.64,15.02,0.86,0,0.01,2.51,15.74,14.89,4.71,0.43,2.34,0.01,0.8,0.02,0.21,0.47
5085,CO: Montrose County,1.54,3.74,0.16,0.18,0,0.03,0.06,0.05,0.03,0.03,10.65,6.52,3.96,0.05,0.92,11.52,0.53,0,0,1.01,4.91,6.61,4.25,1.52,2.9,0,1.87,0,0.24,0.38
